rep,index,x1,x2,x3,e,Y,y_hat,e_hat
0.0,0.0,34.950433716393235,32.82923980823635,21.731322665552703,1291962525.056199,1291962934.1210988,6966681.368228078,1284996252.7528706
0.0,1.0,27.12382396932014,12.772063891138599,34.78763315266413,-167606771.79216596,-167606447.99422923,-87445987.27298221,-80160460.72124702
0.0,2.0,14.208117337055505,42.88225413661459,48.53399205347777,-107159.74961154883,-106921.25219198818,38106069.7333737,-38212990.98556569
0.0,3.0,12.182048311525989,36.247613183945695,10.011289077260063,2817214.930026926,2817388.0094123026,90546295.03290331,-87728907.02349101
0.0,4.0,15.71409613686237,33.85218756547018,33.34151117319424,16239282.938956385,16239512.273616493,27149508.144834816,-10909995.871218324
0.0,5.0,22.053593279697353,32.173304648803786,48.84265286759283,143657053.91197383,143657360.46386415,-23406447.642664284,167063808.10652843
0.0,6.0,47.05289004739,34.07122606341572,21.360208992978063,5642626940.218404,5642627471.17874,-11523952.990837261,5654151424.169577
0.0,7.0,21.47768392829021,26.221997680250535,38.11278987223672,-220789447.93835068,-220789163.82672384,-26039044.852397278,-194750118.97432655
0.0,8.0,36.64655549436833,39.96604374644092,27.838964269851864,2202361446.183906,2202361885.454469,21473428.448498666,2180888457.0059705
0.0,9.0,15.476088093687173,26.85215057335703,37.40597185168079,11879325.049945513,11879549.068948874,-9864027.457291529,21743576.5262404
0.0,10.0,20.716377168213867,33.58012518208349,29.384364795579046,-12158418.752913764,-12158143.624652104,23732464.550547943,-35890608.175200045
0.0,11.0,37.497514846203316,49.87872961466655,16.175641193420837,-1841116243.0022542,-1841115796.972735,84544347.66352181,-1925660144.6362567
0.0,12.0,21.691839160366154,14.950277477127623,38.246324295488925,40421869.47084409,40422144.58583747,-74155102.1046939,114577246.69053137
0.0,13.0,37.22431046640842,33.007755397839155,47.90997336892183,-2390140834.4004765,-2390140376.239643,-48698594.96460995,-2341441781.275033
0.0,14.0,45.08433515215401,46.28042149969684,21.41210201325344,-11329794242.341614,-11329793718.805738,43713264.50721966,-11373506983.312958
0.0,15.0,13.594597781620434,42.5919361039428,26.67977207890226,403757.7313718493,403967.94905784837,81386130.74809822,-80982162.79904038
0.0,16.0,30.727241701324246,20.36954737222886,38.08031516782286,-153344446.19551814,-153344075.4732386,-69282046.98906755,-84062028.48417103
0.0,17.0,23.792600648064138,36.97671157447992,32.133611968078725,61965415.66674839,61965727.70307841,26364466.17458263,35601261.52849578
0.0,18.0,44.39975411212182,25.828754099407153,28.341071752034917,-11516653299.550741,-11516652796.383375,-54658309.335091606,-11461994487.048283
0.0,19.0,39.82145488108413,37.23684961420247,13.933948225306079,48581765.35753274,48582219.74287939,31103753.16295719,17478466.5799222
0.0,20.0,14.792482463818137,23.161688128848816,38.53930682233238,-8944132.469091803,-8943917.843272213,-26251903.706703424,17307985.86343121
0.0,21.0,42.52956220521762,16.05407123994477,38.33147971484196,-1258182957.4662967,-1258182472.7851236,-111777890.26513582,-1146404582.5199878
0.0,22.0,37.399392108408975,20.802675154663394,14.329723107550487,-1633565603.6597848,-1633565189.5334654,-33923520.74322277,-1599641668.7902427
0.0,23.0,28.301943703534917,16.983035361612334,33.698280821553,1534067436.4166963,1534067775.1174495,-69954495.95053238,1604022271.067982
0.0,24.0,20.77684692264022,26.542317409473227,45.18894612091759,109942558.97455814,109942843.4742909,-37283348.568467125,147226192.04275805
0.0,25.0,27.95157524260408,35.77508984758804,33.84521705137297,464505807.7931939,464506161.9292532,9518875.967225611,454987285.9620276
0.0,26.0,38.936850288224605,15.110731114730637,28.63976698741043,-2487978454.1312995,-2487978016.0122986,-89302784.04298306,-2398675231.9693155
0.0,27.0,37.09909005387409,20.47288651659153,27.490674568783852,-4635115090.117632,-4635114666.16317,-60757226.546302855,-4574357439.616867
0.0,28.0,22.913224254340072,36.05912081122699,39.747212720951566,-34940196.6312454,-34939886.692669325,9209178.584241182,-44149065.276910506
0.0,29.0,28.554573719569056,15.030025170374142,29.82264845717706,-901982559.997016,-901982224.5986052,-71008925.9723798,-830973298.6262254
0.0,30.0,24.552364377187423,12.667736159168207,13.203833153664704,8635903.949575435,8636180.34478852,-39963234.94149404,48599415.28628256
0.0,31.0,17.934587359574596,43.765548474248455,14.05747747179117,-34125269.658391155,-34125027.48949161,102542166.1400896,-136667193.6295812
0.0,32.0,20.678258355114366,14.848034809252857,38.699362275392176,143929740.75034258,143930006.08032322,-73434342.84255904,217364348.92288226
0.0,33.0,15.310722018780428,30.91863917294757,31.911491413973074,4491375.932320273,4491596.869671048,18454092.042934984,-13962495.173263937
0.0,34.0,20.68314133396724,49.43196927245752,23.80769656068977,120308585.46679287,120308870.53787205,101526223.16921055,18782647.368661493
0.0,35.0,24.684847332155904,48.98478207553325,29.92289349480184,-245950582.90949875,-245950252.15334985,79454980.39837012,-325405232.55171996
0.0,36.0,38.49586683490545,47.565323064523554,32.876730671580376,2447183260.1931596,2447183730.5938816,39734173.40822467,2407449557.185657
0.0,37.0,11.168039660495479,14.285860738969713,29.82442760878594,-3624573.0052543688,-3624412.214569416,-39017628.79163531,35393216.5770659
0.0,38.0,47.74269148175091,23.571651341743692,24.783402324068643,-11722893266.933077,-11722892736.151108,-63864704.96993607,-11659028031.181171
0.0,39.0,30.378138367448052,45.013638493523175,43.13174330743535,-906340775.2001605,-906340378.2733951,25098958.010344952,-931439336.28374
0.0,40.0,33.90665250474245,17.916075042440088,32.19016005005055,-789216734.5496665,-789216340.3769064,-74366868.05335072,-714849472.3235557
0.0,41.0,11.653422206909978,13.958145246685355,17.57423533186835,115476.17545260569,115629.24205525334,-17126803.36671111,17242432.608766362
0.0,42.0,24.478890569945612,30.186760539897485,29.7830542293848,-270805543.98221046,-270805234.22349,1066382.4768679887,-271871616.700358
0.0,43.0,44.722360586070266,28.53389500200207,21.107263520239215,-9531590632.671661,-9531590130.806896,-29609967.785946473,-9501980163.02095
0.0,44.0,45.94611870502071,15.219173704490444,44.26810633143709,-4065476130.657064,-4065475606.7085967,-133944543.25135398,-3931531063.457243
