rep,index,Xt1,Xt2,Xt3,e,Y,y_hat,e_hat
1.0,0.0,-0.16657024250700983,2.187388829109031,-0.23537760411331443,-37.499578504839285,-31.132482732986475,6.48661611134049,-37.61909884432696
1.0,1.0,-0.6103585950246908,0.816978999270572,-0.26123944430822366,-0.1324686493647032,3.9083944120216736,4.07631333599904,-0.1679189239773664
1.0,2.0,2.01964792652006,0.09937106499736836,-0.3776337922761407,3.654274643611199e-05,3.5974706586564063,3.5988358113878816,-0.0013651527314753054
1.0,3.0,0.018843322065009313,0.5623056841129377,-0.04603407044527653,0.09881516218724759,4.784088363579663,4.71234546292021,0.07174290065945321
1.0,4.0,0.24306741019042732,-0.2910286548555437,-0.46377287546268403,0.006522723374509595,1.9976243535017026,1.9601243920128382,0.037499961488864475
1.0,5.0,0.49369998897670125,-1.6599768066598815,-0.4630083180206361,-5.9301810787615485,-5.88949623803498,-0.07085467637049181,-5.818641561664488
1.0,6.0,-0.7213670126536448,-0.16008000459786623,-0.23052255407929526,0.0008065118691333021,2.642258505225413,2.6187757509597684,0.023482754265644612
1.0,7.0,0.8209300245961606,-1.0112383089146753,-0.5395610152329094,1.314623190612763,2.1837180822407403,0.7961201550979244,1.3875979271428158
1.0,8.0,0.0953085227989663,1.1537853856576328,0.7156855447229097,-3.223790274603858,5.121479174004652,8.422710051260156,-3.3012308772555032
1.0,9.0,-1.1816825612471316,1.6175907604510928,0.5427384846642158,-2.3492388043426145,5.558332856626349,8.003971089194895,-2.4456382325685464
1.0,10.0,-1.2276204506635744,0.47921096742288116,1.1504056308349129,-0.00139908316182286,8.367829458712755,8.409350109955884,-0.04152065124312898
1.0,11.0,-0.25213675109852135,0.9666590453889503,0.23165549180545159,0.6330150368618108,6.816108675005454,6.238531228795458,0.5775774462099958
1.0,12.0,-1.1061917051733476,0.7761950192987488,1.1886606660352685,0.08038068997783936,9.081374934583591,9.060073972101334,0.021300962482257546
1.0,13.0,0.9056724937064969,-0.10850994334869397,0.7114915693880441,3.849397274586772e-05,6.760912226229263,6.766355850237291,-0.005443624008028003
1.0,14.0,0.2363221028247154,-0.7082041007701243,-0.7064102324463137,-0.6110410835202251,-0.12189523035225491,0.42855752470244646,-0.5504527550547014
1.0,15.0,-0.6439253730395361,0.5148329592062866,0.8448224444569076,0.05946167240389801,7.61550176204238,7.5947968601444815,0.020704901897898864
1.0,16.0,1.086229198621193,-1.1203143645263447,0.5401358337798224,-0.9381509947811765,3.760358139485145,4.6410911354565165,-0.8807329959713717
1.0,17.0,0.09593949368231909,-0.14655784470192335,1.5182115107249632,0.000264872117816619,9.284365341147726,9.299581844424162,-0.0152165032764362
1.0,18.0,-2.251771010697584,-0.8108319214925659,-0.18379192280659604,-0.47771084775744843,0.7436819436209235,1.1544215501659545,-0.41073960654503094
1.0,19.0,0.17687647955519725,-0.15562297635111685,1.1681509738299707,-0.0010260704128533052,8.041633562670444,8.051146167039736,-0.009512604369291466
1.0,20.0,0.6038392814150717,-0.7450128103426046,-0.6422279179510835,0.017636502341930947,0.8296324947701519,0.7519952297015453,0.07763726506860658
1.0,21.0,-0.7214884550603444,0.5821490014193018,-0.20698569151947105,0.0695562395829157,3.909035870217635,3.8615159228684406,0.04751994734919451
1.0,22.0,0.8064327912010953,-0.532114058196147,-0.4291988567707798,-0.03932326817973626,1.9399628766316739,1.9369606912593538,0.0030021853723201097
1.0,23.0,0.4446018315940283,-0.19907954157163643,-0.760023374786652,-0.0012631317109745553,1.141874139337235,1.1127367720458903,0.02913736729134464
1.0,24.0,-1.2649222951828696,-1.7443791081675308,-0.6568770573757288,8.54956234987379,7.062267362996723,-1.614983317745749,8.677250680742471
1.0,25.0,-0.6358408273461198,0.22640670191443724,0.006487332501755771,0.0010005280092145906,4.109628646948742,4.113953363117633,-0.004324716168890852
1.0,26.0,-1.2233625329383353,2.606525291433584,0.0005883840737298576,1.6413059024838095,9.063867009124278,7.567232465873475,1.4966345432508037
1.0,27.0,-0.1783114121538244,-0.8728585298294272,-1.2572905744416538,-1.0615562410450647,-2.968414668640689,-1.9896880267076953,-0.9787266419329939
1.0,28.0,1.2720001520433897,0.28983442940038545,-0.5931887828092453,-0.00164943594624451,2.8064226508584067,2.8135210922306504,-0.007098441372243691
1.0,29.0,0.8264660087320952,-0.360063365199446,1.542357000167037,-0.004414985812320498,9.338561570482682,9.349250880230436,-0.010689309747753839
1.0,30.0,0.746938795658844,-0.8079979705858887,-0.8369554864075534,0.19055757470606405,0.26429638602357686,0.006802287983253219,0.25749409804032364
1.0,31.0,-0.6448817887093132,-0.5693467054119987,-0.8613089179241792,0.02794665154026323,-0.184738226588505,-0.27168446456677753,0.08694623797827253
1.0,32.0,-2.7338693025059975,-0.8255726362271079,-2.698612284729179,-0.7752754019666689,-8.822186302334774,-8.165576234101607,-0.6566100682331673
1.0,33.0,-0.224024263324727,0.2522409139451585,0.1679613814367604,0.0003710505438431114,4.893783689304028,4.9051337708692735,-0.011350081565245418
