rep,index,x1,x2,x3,e,Y,y_hat,e_hat
0.0,0.0,39.07215345187501,40.24934572152735,24.44395134657079,-960769.4375434868,-960309.0227119,141493.2714037211,-1101802.2941156211
0.0,1.0,19.04345165017731,36.7331148764071,34.7518460367693,-62933.87799915651,-62666.95852174156,-46423.15211235348,-16243.806409388082
0.0,2.0,38.88756097406029,40.846929485328225,14.345125807465621,-1006978.8068812618,-1006529.7392162284,134037.75234139425,-1140567.4915576226
0.0,3.0,48.68813848425607,40.94117139321574,21.34970934084575,-2413061.6066990294,-2412507.434433453,233526.80192460027,-2646034.236358053
0.0,4.0,46.0988402455239,36.35915753182608,17.16417722366627,3331342.8157017133,3331862.327438924,210044.94067582107,3121817.386763103
0.0,5.0,22.48948583208611,35.18808968299526,20.253221596491837,251090.216041251,251375.55221085134,-18666.539546413784,270042.09175726515
0.0,6.0,27.75449109832813,23.69363794372442,20.581452682948203,22025.269943724354,22352.089945334308,43140.187764826056,-20788.097819491748
0.0,7.0,21.34001270210242,23.05125016392545,36.91685714682422,-19818.20023266749,-19539.831998335714,-10852.528432971973,-8687.303565363742
0.0,8.0,46.33459025043728,27.04590642214209,13.582273754672931,1423728.9393396792,1424237.9134223603,218686.7941810716,1205551.1192412886
0.0,9.0,13.231130026309298,32.48681728797656,44.59364222336356,-20895.61767911869,-20681.22591934426,-94657.6824744475,73976.45655510324
0.0,10.0,29.89362835484676,41.64360630753915,47.452164556044686,1273314.8782141742,1273707.9102685861,62024.451283067174,1211683.458985519
0.0,11.0,11.16813702900059,30.03769733874436,38.19238733319369,882.5997313353377,1067.5111862972817,-115973.92882903217,117041.44001532946
0.0,12.0,47.99006468369168,28.167467059165745,43.5011486218683,-10016030.597610377,-10015474.02834786,249105.01968262723,-10264579.048030486
0.0,13.0,15.430068512974753,27.81465631841114,34.01477105715976,-40818.10081413639,-40596.97070163107,-74393.71222577817,33796.7415241471
0.0,14.0,11.558089506910743,42.83466410828164,32.21623003698549,17986.456650023945,18182.08843923832,-126383.89639501592,144565.98483425425
0.0,15.0,33.32395932202298,36.454194047331754,33.27922431398068,-1290143.5237311707,-1289735.5507195892,92981.51886798194,-1382717.069587571
0.0,16.0,13.577573452441047,42.529108988089185,26.134225265399028,-11817.215608842123,-11607.776540064224,-109417.3949388033,97809.61839873908
0.0,17.0,29.819477761531505,16.911383230412213,22.488992547592062,-449478.1224939722,-449135.52734057885,70273.85136706562,-519409.3787076445
0.0,18.0,41.47376771579616,43.601453381730494,21.112711160067477,3455904.527694922,3456388.979536622,160398.61419751408,3295990.365339108
0.0,19.0,42.837191848509285,29.804021228189796,38.51498162252784,-4784997.079948895,-4784495.389027559,194659.6704512046,-4979155.0594787635
0.0,20.0,48.57318438783837,30.142334195685404,36.34998967774338,-4266019.900813149,-4265462.676645397,249461.30431991987,-4514923.980965317
0.0,21.0,36.549852814421016,38.574551764526944,20.54141762838993,-389121.3070074922,-388691.6925099551,116267.40057014368,-504959.09308009874
0.0,22.0,49.656237693997326,49.86388548345059,48.84364608406122,-3762778.066556855,-3762177.7966483478,249153.86200741964,-4011331.6586557673
0.0,23.0,20.24917276487853,15.441412631555824,14.621078336180426,2401.810319278893,2639.3645378954147,-26193.40150737847,28832.766045273882
0.0,24.0,47.66873730035793,18.9846902109441,35.6216774486582,3329417.9269347345,3329954.2206753977,249994.3707537396,3079959.849921658
0.0,25.0,30.02365576692067,27.06169970243744,30.44745578368544,-829931.1530821089,-829568.4073689536,67430.2013555225,-896998.6087244761
0.0,26.0,35.34419758095004,18.236759782434092,36.98283604083126,-1372389.5581268468,-1371975.896555214,130594.54479205815,-1502570.4413472721
0.0,27.0,48.64950929414068,22.33704643614319,31.79909251953449,896998.9064911625,897544.5377230595,254730.03070292732,642814.5070201322
0.0,28.0,35.941235462351244,41.137829485431325,42.68754039184829,-3643681.211038152,-3643232.9733136515,119298.58861624551,-3762531.561929897
0.0,29.0,31.330911962668534,38.71767115576412,39.14959589557182,1370830.077978734,1371226.254365412,74453.34235135975,1296772.9120140523
0.0,30.0,35.82482937920186,25.53732577399167,19.437149173246166,-538130.506087991,-537722.2833192517,120012.2851513481,-657734.5684705998
0.0,31.0,31.110362652619102,39.06231229685845,13.902355044883233,-584250.0920256167,-583881.0237317487,59180.612784822675,-643061.6365165714
