rep,index,x1,x2,x3,e,Y,y_hat,e_hat
0.0,0.0,39.356822283180286,34.141231565342494,39.28057939359682,1100.8244714235202,1572.8145052142625,428.84121757270213,1143.9732876415603
0.0,1.0,22.832811343131468,30.970436021714715,19.580177536164083,751.4034658336096,1035.2821928228032,323.62614566848606,711.6560471543171
0.0,2.0,17.55001744815641,20.425371971912018,24.844378453584817,138.89204746375833,364.6619723708193,283.8126686368256,80.84930373399368
0.0,3.0,15.944782676657528,47.29206848856661,49.75890291126639,204.90090245062328,466.39970061703156,207.53502308715093,258.8646775298806
0.0,4.0,33.913073999124585,26.372402284687304,24.351897686519486,-1504.9178672820287,-1110.0628273195762,413.0424882585818,-1523.1053155781578
0.0,5.0,26.559276080420716,17.223004517080234,22.953619230169092,-372.4304728892135,-61.66108833775701,364.02776359920574,-425.68885193696275
0.0,6.0,12.731468287817268,13.75530396160475,30.68813572441471,259.48751924099287,436.24564180518496,242.9456795960147,193.29996220917025
0.0,7.0,27.09665766170354,13.688498542579444,36.728662192509525,135.9142975800581,462.29803493218253,352.8892648373551,109.40877009482745
0.0,8.0,36.32938754017874,47.80943538762704,20.99892975467425,37.45039199864335,474.55263254273206,415.14027433239096,59.4123582103411
0.0,9.0,37.09418437436191,28.395800118110387,25.23192308637361,2.084232150621686,431.6537990987248,435.8903898986748,-4.236590799950022
0.0,10.0,46.657432281288614,14.086384986977368,33.441881216140246,-26.92862251346179,492.173966502542,518.1918108309494,-26.01784432840742
0.0,11.0,32.20923886144052,45.02627348970813,18.10846333776158,708.3734628433663,1098.6005882852412,388.1679003306401,710.4326879546011
0.0,12.0,39.51286386608823,48.71117970544408,27.454689796926324,683.621089034103,1159.9155971973557,431.3831660590607,728.532431138295
0.0,13.0,39.61190188208862,12.410486813866024,44.990491314082824,1866.005199659091,2324.525196607926,445.7579578123084,1878.7672387956175
0.0,14.0,42.07445424135915,15.660747155422921,21.40204679073408,2961.526521061612,3424.333857421361,495.63604343067277,2928.697813990688
