rep,index,x1,x2,x3,e,Y,y_hat,e_hat
0.0,0.0,33.74436434316133,36.270505062863926,19.062328264486172,505.16452322613594,902.9409999850993,386.76773413306637,516.173265852033
0.0,1.0,34.32418060251969,25.244346260078906,27.656112605751495,710.3835001778202,1111.5257650688475,411.5673946442739,699.9583704245736
0.0,2.0,41.7429442530149,24.773294963874896,36.04802237731518,456.1481869263605,939.3989467976996,506.4194146643726,432.97953213332704
0.0,3.0,35.1333224180661,44.163119936688474,18.046455765564673,463.3102985019367,881.8530983848508,397.9797511268397,483.8733472580111
0.0,4.0,30.580126840490266,49.630104108918985,22.1259148557837,-1680.1190266355388,-1297.5617392659335,356.3897516559544,-1653.9514909218879
0.0,5.0,23.831346711446166,47.019075039014176,13.35082266489566,-782.4952695282069,-478.8119047098354,268.5285136339368,-747.3404183437722
0.0,6.0,28.50769947542258,49.03517966556476,26.187173025456552,-201.76147823519102,163.5378692100561,342.29441074349467,-178.75654153343856
0.0,7.0,37.51312889423967,25.55484549917923,11.329371651122022,639.5830557366505,1056.5985618293485,414.09561863786143,642.502943191487
0.0,8.0,30.09500377289498,20.13858302847158,14.594091740762728,-579.619803924046,-238.93709142586187,342.7315515411616,-581.6686429670235
0.0,9.0,38.52563347075684,16.524419447787228,24.895702115536842,2630.6960054100555,3062.3724616809477,452.6005205643916,2609.7719411165563
0.0,10.0,30.19532480513363,28.332372074958712,49.01756892877755,584.3443746503926,968.6475637054652,408.0217645374305,560.6257991680347
0.0,11.0,36.6999180691263,36.91756621319519,34.214809965836515,-42.96433064863108,400.1672262216636,446.9842599293459,-46.8170337076823
0.0,12.0,49.58572595292628,15.590797496891575,44.25023306918203,-2091.0038009017453,-1530.3055108064088,607.1492076740059,-2137.4547184804146
0.0,13.0,15.892867590303323,31.497361290829247,23.39340700067833,-391.2331442220852,-172.41370002754437,206.63439313314538,-379.04809316068975
0.0,14.0,28.582125529351273,42.56159613850186,21.313912951049904,-120.24457666219827,234.45218772086628,335.05452394499633,-100.60233622413006
0.0,15.0,14.041734245618823,34.82355063572661,44.381537956089815,161.7996181830511,386.4220492310558,226.48971200586024,159.93233722519554
