rep,index,x1,x2,x3,e,Y,y_hat,e_hat
0.0,0.0,45.580913361118654,21.178645388404167,48.31099895505417,-0.12168702175096474,530.1770909328939,530.2874911830451,-0.11040025015120136
0.0,1.0,29.205464017209728,23.702262173457612,14.014682654365863,1.2377737821027823,336.0093587820235,334.7387226538604,1.2706361281631189
0.0,2.0,18.221625764274002,28.53486932406775,37.45200560497273,1.6602850069890287,254.8634175787695,253.22328975103517,1.6401278277343465
0.0,3.0,25.9836774783848,43.591702254677585,33.382011681475575,-1.2147582352102577,340.59573048479086,341.81572015668553,-1.2199896718946661
0.0,4.0,24.72462941665622,42.25390064549507,18.434913923992195,-0.203880814080882,312.73122792196864,312.9206174054988,-0.1893894835301353
0.0,5.0,39.25536607886612,19.389099867717903,19.772215907343615,-0.768309790660858,435.94666677306185,436.67270354957384,-0.7260367765119895
0.0,6.0,38.345621489355246,33.02159445288805,32.90904467208854,-0.23007292008719246,454.15678109844185,454.3683472655576,-0.21156616711573406
0.0,7.0,44.70630197710945,10.702239307064541,19.293669699353263,0.0623853807205207,482.12131415823274,482.0047987157085,0.11651544252424628
0.0,8.0,15.768590215540357,49.66384149457164,20.505099324582527,-0.18325641011394983,232.67158656444377,232.8599693581551,-0.1883827937113267
0.0,9.0,45.41729511619025,37.20444343600769,17.004801574865702,-0.2822287783228319,513.0999673944531,513.3301992137459,-0.23023181929283965
0.0,10.0,19.96125603508608,44.62813355916489,17.491135592400596,-0.32104625409388116,266.41078324833245,266.7244448841803,-0.31366163584783635
0.0,11.0,45.39189957967528,19.819875399034764,16.89096877596495,-0.0701464493902048,495.5596935223623,495.5733948335994,-0.013701311237127811
0.0,12.0,15.643117785245785,22.539380765681095,11.898320805812844,-1.0766316248584251,194.79224779909336,195.85509947567692,-1.0628516765835627
0.0,13.0,38.4701492063776,22.755970957269753,22.060280619058986,0.2990514420082616,434.81679508211295,434.4808927735665,0.3359023085464514
0.0,14.0,27.19962467474641,22.55905173349558,42.54090039127273,0.46019241623415696,342.55639128846656,342.1073424583804,0.4490488300861557
0.0,15.0,23.166806430728144,47.471400823442096,30.865810509253095,0.6465406360133302,315.65181627599,315.01251319723406,0.6393030787559155
0.0,16.0,23.237749374235335,20.90483798897393,27.052231181548247,-0.7081500227111694,284.6264128901644,285.3295934851582,-0.703180594993853
0.0,17.0,14.634958794204124,11.008815123733884,40.58577395675309,-0.46455537824268184,202.47962164428552,202.97040075793967,-0.49077911365415616
